"brand","model","product_id","temperature_c","estimated_psi","point_status","reference_psi","reference_temperature_c","model_id","confidence","inside_published_operating_range"
"Powair","Premium Quality 203 PSI","powair-203","17","187.53","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","18","192.59","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","19","197.75","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","20","203","manufacturer_or_distributor_anchor","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","21","208.35","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","22","213.81","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","23","219.36","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","24","225.01","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","25","230.77","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","26","236.63","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","27","242.6","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","28","248.67","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","29","254.85","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","30","261.14","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","31","267.54","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","32","274.04","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","33","280.66","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","34","287.38","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","35","294.22","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","36","301.17","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","37","308.24","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","38","315.42","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","39","322.71","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Powair","Premium Quality 203 PSI","powair-203","40","330.12","estimated_propane_ratio","203","20","anchor_scaled_propane_antoine_nist","high",""
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-15","35.97","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-14","37.23","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-13","38.52","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-12","39.85","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-11","41.2","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-10","42.6","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-9","44.02","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-8","45.49","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-7","46.99","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-6","48.52","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-5","50.09","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-4","51.7","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-3","53.35","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-2","55.04","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","-1","56.76","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","0","58.53","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","1","60.33","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","2","62.18","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","3","64.06","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","4","65.99","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","5","67.96","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","6","69.97","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","7","72.03","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","8","74.13","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","9","76.27","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
"Specna Arms","VAPOR Blue 117 PSI — sec","specna-vapor-blue-117","10","78.46","estimated_propane_ratio","117","25","anchor_scaled_propane_antoine_nist","high","false"
